"Date","Latitude","Longitude","Site","Temp","rh","CH4_flux","Chla.x","pH","CI","Chla.y","PAR","Kd490","rtoa1","rtoa2","rtoa3","rtoa4","rtoa5","rtoa6","rtoa7","rtoa8","rtoa9","rtoa10","rtoa11","rtoa12","ADG443","TSM","pr","pr3","pr5","pr7","tmmx","vs","Lake","water_temp_K","sim_water"
2024-09-27,43.398053,-86.358603,"2",20.1462266594517,80.075,24.5408461695873,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.639361962028,184.788637388216,298.136765818301,4.58222722898086,"White",290.69,294.85871
2024-09-29,42.783308,-86.151576,"5",24.2738248847926,83.5884761904762,0.361183298928551,NA,NA,790316.414773,1.724999982,1354.2667295,-0.404035434,0.079829114179,0.072925226556,0.0574161820115,0.04380819946525,0.0403754380014,0.03717454233105,0.0249278638512,0.02249050906135,0.02112291049625,0.02111619338395,0.02804344499275,0.02013102215195,1.043061012,1.702710504,0,0,0.573133159821725,38.947036306614,301.303770163685,4.61431859767464,"Macatawa",295.173333333333,297.56181
2024-09-29,43.234706,-86.265981,"1",19.458903609831,81.1190476190476,2.36258645998258,NA,NA,0,0.1712598385,676.254921,0,0.123983770609,0.114426188171,0.0897873193025,0.0641006827355,0.056173864752,0.0425359494984,0.0305579956621,0.0254620183259,0.02453191950915,0.02403887547555,0.0215495452285,0.01917642354965,0.534940932,0.3611407455,0,0,0,175.747702130862,300.790955641368,4.69999980926514,"Muskegon",295.24,294.19825
2024-09-29,43.243919,-86.316775,"6",24.5950389084488,75.9767944936087,2.47191185915038,NA,NA,0,0.673928254,1338.1014835,0.10944881,0.1991413476565,0.1820521553355,0.142293042317,0.1021317216255,0.09019548259675,0.07179771146425,0.0505136595418,0.0422365484759,0.04042712934315,0.0396188846168,0.03929193960505,0.0353623964203,0.7931977175,1.41329508,0,0,0,197.838532802162,300.787987735293,4.6722475421538,"Muskegon",295.24,294.19825
2024-09-29,43.398053,-86.358603,"2",22.5734033111452,71.8225806451613,28.9142334291293,NA,NA,0,-0.187289094,1352.3903265,-0.030511811,0.196925242742,0.1791104425985,0.1391692070495,0.09711760572285,0.08337937088485,0.06041466113595,0.04264263125755,0.0350874967666,0.0338869265591,0.03310494776815,0.0303982567663,0.0287240996129,0.5092097795,0.6947804175,0,0,0,171.639361962028,300.493893784116,4.47643022842756,"White",297.18,296.6196
2024-09-30,42.783308,-86.151576,"5",23.6100006952169,87.3600215517241,0.310787757536219,NA,NA,727358.7625,1.163779503,1343.976404,-0.048556434,0.220232465863,0.200903090835,0.157956460118,0.116662606597,0.104902516305,0.0900412589312,0.0594152390957,0.0525009252131,0.0490646019578,0.0483698934317,0.0610422387719,0.0380731880665,0.952755904,1.257678628,0,0,0,35.6118554293513,299.888683997456,2.26966895737769,"Macatawa",295.813333333333,297.93781
2024-09-30,43.234706,-86.265981,"1",21.3610354230456,84.0993288590604,-0.00814847148989885,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.969294718907,298.738435870838,2.10658490639551,"Muskegon",293.866666666667,294.36407
2024-09-30,43.243919,-86.316775,"6",23.3086261907546,85.0465555555556,1.43238523739886,NA,NA,248115.245313,0.566929118,1319.57767,-0.291338583,0.214191993078,0.19563600421,0.153375896315,0.11204403763,0.0994955847661,0.0817785275479,0.0565687480072,0.0479084433367,0.0451373749723,0.0441829096526,0.0452764835209,0.034521277373,0.682891888,1.458956989,0,0,0,193.950535870473,298.626294057304,2.07224763752124,"Muskegon",293.866666666667,294.36407
2024-09-30,43.398053,-86.358603,"2",22.1937421191784,80.8738255033557,23.2446764611699,NA,NA,0,0.551181093,1317.491612,-0.299212605,0.205718632787,0.187296602875,0.144581064582,0.0997820720077,0.0858445838094,0.0611686622724,0.042174173519,0.0338477492332,0.0325939217582,0.0316536640748,0.0285907848738,0.0259039122611,0.742618099,0.989527121,0,0,0,170.043252125848,298.973457179299,2,"White",295.61,297.14431
2024-10-01,43.234706,-86.265981,"1",15.9372143186059,92.395041322314,-1.15801690644653,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.029786020837,7.24234300623626,"Muskegon",293.87548,293.87548
